"bssid","avg"
"00:0c:e6:00:0b:00","-80"
"00:0c:e6:00:0e:00","-74.3"
"00:0c:e6:00:0e:40","-88.4"
"00:0c:e6:00:1b:00","-79.6"
"00:0c:e6:00:1d:00","-76.6"
"00:0c:e6:00:20:00","-76.5"
"00:0c:e6:00:20:40","-88.9"
"00:0c:e6:00:2c:00","-78.2"
"00:0c:e6:00:2e:00","-62.7"
"00:0c:e6:00:2e:40","-65.2"
"00:0c:e6:00:38:00","-79.8"
"00:0c:e6:00:39:00","-76.8"
"00:0c:e6:00:39:40","-88"
"00:0c:e6:00:3a:00","-74.1"
"00:0c:e6:00:3a:40","-88.2"
